drug_name,drug_id,disease_name,disease_id,total_disease_entities
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Valve Calcification of,@DISEASE_Aortic_Valve_Calcification_of,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Arteritis,@DISEASE_Arteritis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Atrophy,@DISEASE_Atrophy,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Attention Deficit and Disruptive Behavior Disorders,@DISEASE_Attention_Deficit_and_Disruptive_Behavior_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Diseases,@DISEASE_Brain_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Injury Chronic,@DISEASE_Brain_Injury_Chronic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carotid Artery Injuries,@DISEASE_Carotid_Artery_Injuries,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cerebral Palsy,@DISEASE_Cerebral_Palsy,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dementia Vascular,@DISEASE_Dementia_Vascular,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetes Complications,@DISEASE_Diabetes_Complications,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dizziness,@DISEASE_Dizziness,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dysarthria,@DISEASE_Dysarthria,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Glut1 Deficiency Syndrome,@DISEASE_Glut1_Deficiency_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hashimoto Disease,@DISEASE_Hashimoto_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Head and Neck Neoplasms,@DISEASE_Head_and_Neck_Neoplasms,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hepatitis C,@DISEASE_Hepatitis_C,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Homozygous Familial Hypercholesterolemia,@DISEASE_Homozygous_Familial_Hypercholesterolemia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hyperglycemic Hyperosmolar Nonketotic Coma,@DISEASE_Hyperglycemic_Hyperosmolar_Nonketotic_Coma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Intestinal Diseases,@DISEASE_Intestinal_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Intracranial Aneurysm,@DISEASE_Intracranial_Aneurysm,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Kidney Neoplasms,@DISEASE_Kidney_Neoplasms,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Macular Degeneration,@DISEASE_Macular_Degeneration,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Malaria,@DISEASE_Malaria,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Mucositis,@DISEASE_Mucositis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Myocarditis,@DISEASE_Myocarditis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Osteoarthritis Knee,@DISEASE_Osteoarthritis_Knee,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Osteoporotic Fractures,@DISEASE_Osteoporotic_Fractures,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Paralysis,@DISEASE_Paralysis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Peripheral Vascular Diseases,@DISEASE_Peripheral_Vascular_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Prediabetic State,@DISEASE_Prediabetic_State,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Radiation Injuries,@DISEASE_Radiation_Injuries,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Rupture,@DISEASE_Rupture,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Stomatitis,@DISEASE_Stomatitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Synovitis,@DISEASE_Synovitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Urinary Bladder Neoplasms,@DISEASE_Urinary_Bladder_Neoplasms,1026
Atorvastatin,@CHEMICAL_Atorvastatin,143890,@DISEASE_143890,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Coarctation,@DISEASE_Aortic_Coarctation,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Arteriosclerosis,@DISEASE_Arteriosclerosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Bone Diseases Metabolic,@DISEASE_Bone_Diseases_Metabolic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Infarction,@DISEASE_Brain_Infarction,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carcinoma Basal Cell,@DISEASE_Carcinoma_Basal_Cell,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cholangiocarcinoma,@DISEASE_Cholangiocarcinoma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Conversion Disorder,@DISEASE_Conversion_Disorder,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cough,@DISEASE_Cough,1026
Atorvastatin,@CHEMICAL_Atorvastatin,DNA Virus Infections,@DISEASE_DNA_Virus_Infections,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Delirium,@DISEASE_Delirium,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetes Insipidus Nephrogenic,@DISEASE_Diabetes_Insipidus_Nephrogenic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetic Neuropathies,@DISEASE_Diabetic_Neuropathies,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetic Retinopathy,@DISEASE_Diabetic_Retinopathy,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Disease,@DISEASE_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dyspnea,@DISEASE_Dyspnea,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Emphysema,@DISEASE_Emphysema,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Fractures Bone,@DISEASE_Fractures_Bone,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Fuchs' Endothelial Dystrophy,@DISEASE_Fuchs'_Endothelial_Dystrophy,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hyperlipoproteinemia Type III,@DISEASE_Hyperlipoproteinemia_Type_III,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hyperoxaluria,@DISEASE_Hyperoxaluria,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hyperuricemia,@DISEASE_Hyperuricemia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Intermittent Claudication,@DISEASE_Intermittent_Claudication,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Job Syndrome,@DISEASE_Job_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Joint Diseases,@DISEASE_Joint_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Liver Cirrhosis Biliary,@DISEASE_Liver_Cirrhosis_Biliary,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Myasthenia Gravis Autoimmune Experimental,@DISEASE_Myasthenia_Gravis_Autoimmune_Experimental,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Nervous System Diseases,@DISEASE_Nervous_System_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Plaque Amyloid,@DISEASE_Plaque_Amyloid,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Prostatic Hyperplasia,@DISEASE_Prostatic_Hyperplasia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Prostatitis,@DISEASE_Prostatitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Pruritus,@DISEASE_Pruritus,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Purpura Thrombocytopenic Idiopathic,@DISEASE_Purpura_Thrombocytopenic_Idiopathic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Renal Insufficiency,@DISEASE_Renal_Insufficiency,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Retinal Diseases,@DISEASE_Retinal_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Stroke Lacunar,@DISEASE_Stroke_Lacunar,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Tachycardia Ventricular,@DISEASE_Tachycardia_Ventricular,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Thoracic Injuries,@DISEASE_Thoracic_Injuries,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Thyroiditis,@DISEASE_Thyroiditis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Tissue Adhesions,@DISEASE_Tissue_Adhesions,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Weight Gain,@DISEASE_Weight_Gain,1026
Atorvastatin,@CHEMICAL_Atorvastatin,162000,@DISEASE_162000,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Acidosis Renal Tubular,@DISEASE_Acidosis_Renal_Tubular,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Acute Lung Injury,@DISEASE_Acute_Lung_Injury,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Arteriovenous Fistula,@DISEASE_Arteriovenous_Fistula,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Ataxia,@DISEASE_Ataxia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Atrial Flutter,@DISEASE_Atrial_Flutter,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Autoimmune Diseases of the Nervous System,@DISEASE_Autoimmune_Diseases_of_the_Nervous_System,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Bile Duct Diseases,@DISEASE_Bile_Duct_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Bone Resorption,@DISEASE_Bone_Resorption,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Neoplasms,@DISEASE_Brain_Neoplasms,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Burns,@DISEASE_Burns,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carcinoma Ehrlich Tumor,@DISEASE_Carcinoma_Ehrlich_Tumor,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Chagas Disease,@DISEASE_Chagas_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cognitive Dysfunction,@DISEASE_Cognitive_Dysfunction,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Colitis Ulcerative,@DISEASE_Colitis_Ulcerative,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Consciousness Disorders,@DISEASE_Consciousness_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Coronary Occlusion,@DISEASE_Coronary_Occlusion,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Crohn Disease,@DISEASE_Crohn_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Crush Injuries,@DISEASE_Crush_Injuries,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dermatitis,@DISEASE_Dermatitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Drug Hypersensitivity,@DISEASE_Drug_Hypersensitivity,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dysbiosis,@DISEASE_Dysbiosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dyskinesias,@DISEASE_Dyskinesias,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dystonic Disorders,@DISEASE_Dystonic_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Embolism,@DISEASE_Embolism,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Embolism Fat,@DISEASE_Embolism_Fat,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Familial Primary Pulmonary Hypertension,@DISEASE_Familial_Primary_Pulmonary_Hypertension,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Fever,@DISEASE_Fever,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Fractures Spontaneous,@DISEASE_Fractures_Spontaneous,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Gout,@DISEASE_Gout,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Headache,@DISEASE_Headache,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hearing Loss,@DISEASE_Hearing_Loss,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Heart Injuries,@DISEASE_Heart_Injuries,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Heart Valve Diseases,@DISEASE_Heart_Valve_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hemangioma Cavernous Central Nervous System,@DISEASE_Hemangioma_Cavernous_Central_Nervous_System,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hemiplegia,@DISEASE_Hemiplegia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hypertension Portal,@DISEASE_Hypertension_Portal,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hypertrophy Right Ventricular,@DISEASE_Hypertrophy_Right_Ventricular,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hypothyroidism,@DISEASE_Hypothyroidism,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hypothyroidism Congenital Nongoitrous 2,@DISEASE_Hypothyroidism_Congenital_Nongoitrous_2,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hypoxia Brain,@DISEASE_Hypoxia_Brain,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Idiopathic Noncirrhotic Portal Hypertension,@DISEASE_Idiopathic_Noncirrhotic_Portal_Hypertension,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Intracranial Arteriosclerosis,@DISEASE_Intracranial_Arteriosclerosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Kidney Tubular Necrosis Acute,@DISEASE_Kidney_Tubular_Necrosis_Acute,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Leukemia Promyelocytic Acute,@DISEASE_Leukemia_Promyelocytic_Acute,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Lipoma,@DISEASE_Lipoma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Macular Edema,@DISEASE_Macular_Edema,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Mental Disorders,@DISEASE_Mental_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Muscle Neoplasms,@DISEASE_Muscle_Neoplasms,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Myeloproliferative Syndrome Transient,@DISEASE_Myeloproliferative_Syndrome_Transient,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Neoplasms Adipose Tissue,@DISEASE_Neoplasms_Adipose_Tissue,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Neuritis Autoimmune Experimental,@DISEASE_Neuritis_Autoimmune_Experimental,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Neurocirculatory Asthenia,@DISEASE_Neurocirculatory_Asthenia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Ocular Motility Disorders,@DISEASE_Ocular_Motility_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Osteoglophonic dwarfism,@DISEASE_Osteoglophonic_dwarfism,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Osteosarcoma,@DISEASE_Osteosarcoma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Pain Postoperative,@DISEASE_Pain_Postoperative,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Pancreatitis Graft,@DISEASE_Pancreatitis_Graft,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Paresis,@DISEASE_Paresis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Peri Implantitis,@DISEASE_Peri_Implantitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Pierre Robin syndrome with fetal chondrodysplasia,@DISEASE_Pierre_Robin_syndrome_with_fetal_chondrodysplasia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Post Infectious Disorders,@DISEASE_Post_Infectious_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Postoperative Hemorrhage,@DISEASE_Postoperative_Hemorrhage,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Pressure Ulcer,@DISEASE_Pressure_Ulcer,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Pulmonary Alveolar Proteinosis,@DISEASE_Pulmonary_Alveolar_Proteinosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Quadriplegia,@DISEASE_Quadriplegia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Raynaud Disease,@DISEASE_Raynaud_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Sleep Apnea Obstructive,@DISEASE_Sleep_Apnea_Obstructive,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Status Epilepticus,@DISEASE_Status_Epilepticus,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Syndrome,@DISEASE_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Tooth Diseases,@DISEASE_Tooth_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Triple Negative Breast Neoplasms,@DISEASE_Triple_Negative_Breast_Neoplasms,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Urolithiasis,@DISEASE_Urolithiasis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Venous Thromboembolism,@DISEASE_Venous_Thromboembolism,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Vertebrobasilar Insufficiency,@DISEASE_Vertebrobasilar_Insufficiency,1026
Atorvastatin,@CHEMICAL_Atorvastatin,608852,@DISEASE_608852,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Abdominal Injuries,@DISEASE_Abdominal_Injuries,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Achalasia Addisonianism Alacrimia syndrome,@DISEASE_Achalasia_Addisonianism_Alacrimia_syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Adjustment Disorders,@DISEASE_Adjustment_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Alopecia,@DISEASE_Alopecia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Amaurosis Fugax,@DISEASE_Amaurosis_Fugax,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Amnesia,@DISEASE_Amnesia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Amyotrophic Lateral Sclerosis,@DISEASE_Amyotrophic_Lateral_Sclerosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Anterior Spinal Artery Syndrome,@DISEASE_Anterior_Spinal_Artery_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Anti Glomerular Basement Membrane Disease,@DISEASE_Anti_Glomerular_Basement_Membrane_Disease,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Anxiety,@DISEASE_Anxiety,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Aneurysm,@DISEASE_Aortic_Aneurysm,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Dissection,@DISEASE_Aortic_Dissection,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Aphasia,@DISEASE_Aphasia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Apical Hypertrophic Cardiomyopathy,@DISEASE_Apical_Hypertrophic_Cardiomyopathy,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Arcus Senilis,@DISEASE_Arcus_Senilis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Arthralgia,@DISEASE_Arthralgia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Arthritis Infectious,@DISEASE_Arthritis_Infectious,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Ascites,@DISEASE_Ascites,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Aural Atresia Congenital,@DISEASE_Aural_Atresia_Congenital,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Bacterial Infections,@DISEASE_Bacterial_Infections,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Bisphosphonate Associated Osteonecrosis of the Jaw,@DISEASE_Bisphosphonate_Associated_Osteonecrosis_of_the_Jaw,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Concussion,@DISEASE_Brain_Concussion,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Death,@DISEASE_Brain_Death,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Bronchiectasis,@DISEASE_Bronchiectasis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Bronchiolitis Obliterans Syndrome,@DISEASE_Bronchiolitis_Obliterans_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Bronchitis Chronic,@DISEASE_Bronchitis_Chronic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,CADASIL,@DISEASE_CADASIL,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Candidiasis,@DISEASE_Candidiasis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Candidiasis Oral,@DISEASE_Candidiasis_Oral,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cardio Renal Syndrome,@DISEASE_Cardio_Renal_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cardiomyopathy Hypertrophic Familial,@DISEASE_Cardiomyopathy_Hypertrophic_Familial,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carotid Artery Thrombosis,@DISEASE_Carotid_Artery_Thrombosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Carotid Intimal Medial Thickness 1,@DISEASE_Carotid_Intimal_Medial_Thickness_1,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Central Nervous System Diseases,@DISEASE_Central_Nervous_System_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cerebellar Ataxia,@DISEASE_Cerebellar_Ataxia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cerebral Small Vessel Diseases,@DISEASE_Cerebral_Small_Vessel_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Choroidal Effusions,@DISEASE_Choroidal_Effusions,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Chronic Urticaria,@DISEASE_Chronic_Urticaria,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Congenital Hereditary and Neonatal Diseases and Abnormalities,@DISEASE_Congenital_Hereditary_and_Neonatal_Diseases_and_Abnormalities,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Corneal Neovascularization,@DISEASE_Corneal_Neovascularization,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Cushing's symphalangism,@DISEASE_Cushing's_symphalangism,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dermatitis Seborrheic,@DISEASE_Dermatitis_Seborrheic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetic Foot,@DISEASE_Diabetic_Foot,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Diplopia,@DISEASE_Diplopia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Dysgeusia,@DISEASE_Dysgeusia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Emergence Delirium,@DISEASE_Emergence_Delirium,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Encephalitis,@DISEASE_Encephalitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Epilepsy Post Traumatic,@DISEASE_Epilepsy_Post_Traumatic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Epilepsy Temporal Lobe,@DISEASE_Epilepsy_Temporal_Lobe,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Epistaxis,@DISEASE_Epistaxis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Extranodal Extension,@DISEASE_Extranodal_Extension,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Femoral Neoplasms,@DISEASE_Femoral_Neoplasms,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Fetal akinesia syndrome X linked,@DISEASE_Fetal_akinesia_syndrome_X_linked,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Gallstones,@DISEASE_Gallstones,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Glaucoma Open Angle,@DISEASE_Glaucoma_Open_Angle,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Glomerulonephritis IGA,@DISEASE_Glomerulonephritis_IGA,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Glomerulonephritis Membranoproliferative,@DISEASE_Glomerulonephritis_Membranoproliferative,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Guillain Barre Syndrome,@DISEASE_Guillain_Barre_Syndrome,1026
Atorvastatin,@CHEMICAL_Atorvastatin,HIV Seropositivity,@DISEASE_HIV_Seropositivity,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Heart Failure Diastolic,@DISEASE_Heart_Failure_Diastolic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Heart Failure Systolic,@DISEASE_Heart_Failure_Systolic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hemoptysis,@DISEASE_Hemoptysis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hemostatic Disorders,@DISEASE_Hemostatic_Disorders,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hepatitis B,@DISEASE_Hepatitis_B,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hepatitis C Chronic,@DISEASE_Hepatitis_C_Chronic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hereditary leiomyomatosis and renal cell cancer,@DISEASE_Hereditary_leiomyomatosis_and_renal_cell_cancer,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hydrocephalus,@DISEASE_Hydrocephalus,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hypesthesia,@DISEASE_Hypesthesia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hypoalbuminemia,@DISEASE_Hypoalbuminemia,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hypotension,@DISEASE_Hypotension,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hypotrichosis,@DISEASE_Hypotrichosis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Hypoxia Ischemia Brain,@DISEASE_Hypoxia_Ischemia_Brain,1026
Atorvastatin,@CHEMICAL_Atorvastatin,IgA Vasculitis,@DISEASE_IgA_Vasculitis,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Iliac Aneurysm,@DISEASE_Iliac_Aneurysm,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Immune System Diseases,@DISEASE_Immune_System_Diseases,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Infertility,@DISEASE_Infertility,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Infertility Male,@DISEASE_Infertility_Male,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Intervertebral Disc Degeneration,@DISEASE_Intervertebral_Disc_Degeneration,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Intracranial Embolism,@DISEASE_Intracranial_Embolism,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Intracranial Hemorrhage Traumatic,@DISEASE_Intracranial_Hemorrhage_Traumatic,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Intracranial Hemorrhages,@DISEASE_Intracranial_Hemorrhages,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Isolated Systolic Hypertension,@DISEASE_Isolated_Systolic_Hypertension,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Jaundice,@DISEASE_Jaundice,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Leiomyoma,@DISEASE_Leiomyoma,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Leukemic Infiltration,@DISEASE_Leukemic_Infiltration,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Liver Neoplasms,@DISEASE_Liver_Neoplasms,1026
Atorvastatin,@CHEMICAL_Atorvastatin,Mesothelioma Malignant,@DISEASE_Mesothelioma_Malignant,1026
