config,truth_source,pmid,drugs_recall,drugs_total_truth,drugs_fn,diseases_recall,diseases_total_truth,diseases_fn,pairs_recall,pairs_total_truth,pairs_fn
01_order,union,32488923,0.0,1,1,1.0,1,0,0.0,1,1
01_order,union,32702335,,0,0,,0,0,,0,0
01_order,union,33059293,1.0,1,0,1.0,2,0,1.0,2,0
01_order,union,33090016,1.0,1,0,1.0,1,0,1.0,1,0
01_order,union,33097422,0.5,2,1,1.0,2,0,0.5,2,1
01_order,union,33264556,,0,0,,0,0,,0,0
01_order,union,33783553,1.0,1,0,0.0,1,1,0.0,1,1
01_order,union,33819072,1.0,1,0,1.0,1,0,1.0,1,0
01_order,union,33837106,1.0,1,0,1.0,1,0,0.0,1,1
01_order,union,33913339,,0,0,,0,0,,0,0
01_order,union,34288546,1.0,1,0,1.0,1,0,1.0,1,0
01_order,union,34543081,1.0,1,0,1.0,1,0,1.0,1,0
01_order,union,34596484,1.0,1,0,0.0,1,1,0.0,1,1
01_order,union,34675189,1.0,1,0,0.5,2,1,0.5,2,1
01_order,union,34847709,0.0,1,1,0.0,2,2,0.0,2,2
01_order,union,35346603,1.0,1,0,0.5,2,1,0.5,2,1
01_order,union,35469478,1.0,1,0,0.0,1,1,0.0,1,1
01_order,union,36073608,1.0,1,0,1.0,1,0,1.0,1,0
01_order,union,36262968,1.0,1,0,0.0,1,1,0.0,1,1
01_order,union,36574828,1.0,1,0,1.0,1,0,1.0,1,0
01_order,union,36592299,,0,0,,0,0,,0,0
01_order,union,37084960,1.0,1,0,1.0,1,0,1.0,1,0
01_order,union,37263861,1.0,1,0,0.0,1,1,0.0,1,1
01_order,union,37289237,1.0,1,0,0.5,2,1,0.5,2,1
01_order,union,37584413,1.0,1,0,1.0,1,0,1.0,1,0
01_order,union,37746692,,0,0,,0,0,,0,0
01_order,union,38267312,0.0,1,1,1.0,1,0,0.0,1,1
01_order,union,38521730,1.0,1,0,0.0,2,2,0.0,2,2
01_order,union,38558508,1.0,1,0,1.0,1,0,1.0,1,0
01_order,union,39555823,,0,0,,0,0,,0,0
01_order,union,39908026,1.0,1,0,1.0,1,0,0.0,1,1
01_order,union,40345826,0.0,1,1,0.0,1,1,0.0,1,1
01_order,union,40505216,1.0,1,0,0.0,1,1,0.0,1,1
