drug,nct_id,title,status,phase,disease,first_submit,_row_id,disease_raw,disease_resolved_label,disease_resolved_id,match_tier,tie_top_score,extra_tokens,missing_tokens,n_candidates_returned,shared_tokens_best,flag_too_specific,accept_any_candidate,accept_min_overlap
Citalopram,NCT04766229,The Menopause After Cancer Study,COMPLETED,PHASE2,Menopause; Cancer; Insomnia,2021-02-17 00:00:00+00:00,10705,Menopause,,,,False,0,0,0,0,False,False,False
Citalopram,NCT04766229,The Menopause After Cancer Study,COMPLETED,PHASE2,Menopause; Cancer; Insomnia,2021-02-17 00:00:00+00:00,10705,Cancer,,,,False,0,0,0,0,False,False,False
Citalopram,NCT04766229,The Menopause After Cancer Study,COMPLETED,PHASE2,Menopause; Cancer; Insomnia,2021-02-17 00:00:00+00:00,10705,Insomnia,,,,False,0,0,2,0,False,False,False
Citalopram,NCT00115011,Escitalopram for the Treatment of Self-Injurious Skin Picking,COMPLETED,PHASE4,Impulse Control Disorders,2005-06-20 00:00:00+00:00,10706,Impulse Control Disorders,,,,False,0,0,1,0,False,False,False
Citalopram,NCT00628914,Brain Mechanisms and Targeting Insomnia in Major Depression,UNKNOWN,PHASE4,Major Depressive Disorder; Insomnia,2008-02-25 00:00:00+00:00,10707,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT00628914,Brain Mechanisms and Targeting Insomnia in Major Depression,UNKNOWN,PHASE4,Major Depressive Disorder; Insomnia,2008-02-25 00:00:00+00:00,10707,Insomnia,,,,False,0,0,2,0,False,False,False
Citalopram,NCT02058693,Adjunctive Mixed Salts Amphetamine for Depressed Adults With Incomplete Response to Current Antidepressant Therapy,COMPLETED,PHASE4,Major Depressive Disorder,2014-01-15 00:00:00+00:00,10708,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT06001021,Cognitive Behavioral Couple Therapy for Perinatal Distress,COMPLETED,,Perinatal Depression; Perinatal Anxiety,2023-06-26 00:00:00+00:00,10709,Perinatal Depression,,,,False,0,0,0,0,False,False,False
Citalopram,NCT06001021,Cognitive Behavioral Couple Therapy for Perinatal Distress,COMPLETED,,Perinatal Depression; Perinatal Anxiety,2023-06-26 00:00:00+00:00,10709,Perinatal Anxiety,,,,False,0,0,0,0,False,False,False
Citalopram,NCT01896349,Interpersonal Psychotherapy for Treatment Resistant Depression,UNKNOWN,,Treatment Resistant Depression,2013-07-01 00:00:00+00:00,10710,Treatment Resistant Depression,,,,False,0,0,1,0,False,False,False
Citalopram,NCT00073658,Treating Behavioral Disturbances in Individuals With Dementia,COMPLETED,PHASE2,Dementia,2003-12-02 00:00:00+00:00,10711,Dementia,Dementia,@DISEASE_Dementia,,False,0,0,10,0,False,True,False
Citalopram,NCT00269334,Clinical Pharmacogenomics of Antidepressant Response,UNKNOWN,PHASE4,Major Depression,2005-12-22 00:00:00+00:00,10712,Major Depression,,,,False,0,0,3,0,False,False,False
Citalopram,NCT00146900,Prevention of Post Traumatic Stress Disorder by Early Treatment,COMPLETED,,Post-traumatic Stress Disorder,2005-09-04 00:00:00+00:00,10713,Post-traumatic Stress Disorder,Stress Disorders Post-Traumatic,@DISEASE_Stress_Disorders_Post_Traumatic,,False,0,0,1,0,False,True,False
Citalopram,NCT01020799,AZD7268 Safety and Tolerability Study,COMPLETED,PHASE2,Major Depressive Disorder,2009-11-25 00:00:00+00:00,10714,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT00612807,Treatment of Mood and Marriage Study (TOMMS),COMPLETED,PHASE1; PHASE2,Major Depressive Disorder; Partner Relational Disorder (V61.10),2008-01-02 00:00:00+00:00,10715,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT00612807,Treatment of Mood and Marriage Study (TOMMS),COMPLETED,PHASE1; PHASE2,Major Depressive Disorder; Partner Relational Disorder (V61.10),2008-01-02 00:00:00+00:00,10715,Partner Relational Disorder (V61.10),,,,False,0,0,0,0,False,False,False
Citalopram,NCT02262156,CBT Versus Selective Serotonin Reuptake Inhibitor For Treatment Of Depression In Temporal Lobe Epilepsy Patients,COMPLETED,,"Depression; Epilepsy, Temporal Lobe",2014-10-07 00:00:00+00:00,10716,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT02262156,CBT Versus Selective Serotonin Reuptake Inhibitor For Treatment Of Depression In Temporal Lobe Epilepsy Patients,COMPLETED,,"Depression; Epilepsy, Temporal Lobe",2014-10-07 00:00:00+00:00,10716,"Epilepsy, Temporal Lobe",Epilepsy Temporal Lobe,@DISEASE_Epilepsy_Temporal_Lobe,,False,0,0,5,0,False,True,False
Citalopram,NCT01568684,"Brain Imaging, Genetics and Treatment for Major Depression",WITHDRAWN,PHASE1,"Depressive Disorder; Depressive Disorder, Major; Depression",2012-03-30 00:00:00+00:00,10717,Depressive Disorder,Depressive Disorder,@DISEASE_Depressive_Disorder,,False,0,0,9,0,False,True,False
Citalopram,NCT01568684,"Brain Imaging, Genetics and Treatment for Major Depression",WITHDRAWN,PHASE1,"Depressive Disorder; Depressive Disorder, Major; Depression",2012-03-30 00:00:00+00:00,10717,"Depressive Disorder, Major",Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT01568684,"Brain Imaging, Genetics and Treatment for Major Depression",WITHDRAWN,PHASE1,"Depressive Disorder; Depressive Disorder, Major; Depression",2012-03-30 00:00:00+00:00,10717,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT00488670,Escitalopram and Depression in Elderly Alzheimer's Patients,TERMINATED,PHASE3,Depressive Disorder,2007-06-18 00:00:00+00:00,10718,Depressive Disorder,Depressive Disorder,@DISEASE_Depressive_Disorder,,False,0,0,9,0,False,True,False
Citalopram,NCT01741142,Efficacy and Safety Study of ABT-436 in Major Depressive Disorder,TERMINATED,PHASE2,Major Depressive Disorder,2012-11-30 00:00:00+00:00,10719,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT00239954,Escitalopram Combination Comparison Study for Adult Patients With Major Depressive Disorder,UNKNOWN,PHASE3,Major Depressive Disorder,2005-10-13 00:00:00+00:00,10720,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT03317262,Prospective Study of the Evaluation of Disease contRol and the Quality of Life of Patients With depressiOn and With or Without aNxiety disOrders in the Greek populatIon,COMPLETED,,Depression; Anxiety Disorders,2017-10-18 00:00:00+00:00,10721,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT03317262,Prospective Study of the Evaluation of Disease contRol and the Quality of Life of Patients With depressiOn and With or Without aNxiety disOrders in the Greek populatIon,COMPLETED,,Depression; Anxiety Disorders,2017-10-18 00:00:00+00:00,10721,Anxiety Disorders,Anxiety Disorders,@DISEASE_Anxiety_Disorders,,False,0,0,2,0,False,True,False
Citalopram,NCT00935246,Development of Escitalopram Genomic Device by Using Candidate Gene Approach and Genome-Wide Scanning,UNKNOWN,,Depression; Continuous Antidepressant Abuse; Adverse Reaction to Drug,2009-07-07 00:00:00+00:00,10722,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT00935246,Development of Escitalopram Genomic Device by Using Candidate Gene Approach and Genome-Wide Scanning,UNKNOWN,,Depression; Continuous Antidepressant Abuse; Adverse Reaction to Drug,2009-07-07 00:00:00+00:00,10722,Continuous Antidepressant Abuse,,,,False,0,0,0,0,False,False,False
Citalopram,NCT00935246,Development of Escitalopram Genomic Device by Using Candidate Gene Approach and Genome-Wide Scanning,UNKNOWN,,Depression; Continuous Antidepressant Abuse; Adverse Reaction to Drug,2009-07-07 00:00:00+00:00,10722,Adverse Reaction to Drug,,,,False,0,0,0,0,False,False,False
Citalopram,NCT00433121,Discontinuation of Antipsychotics and Antidepressants Among Patients With BPSD,COMPLETED,PHASE4,Dementia,2007-02-01 00:00:00+00:00,10723,Dementia,Dementia,@DISEASE_Dementia,,False,0,0,10,0,False,True,False
Citalopram,NCT04923321,Taste Supra-thresholds Among a Sample of Depressed Egyptian Adult Under Anti-depressants Therapy,COMPLETED,,Taste Disorders,2021-06-06 00:00:00+00:00,10724,Taste Disorders,Taste Disorders,@DISEASE_Taste_Disorders,,False,0,0,2,0,False,True,False
Citalopram,NCT01902004,Brain Aging and Treatment Response in Geriatric Depression,COMPLETED,PHASE4,Mild Cognitive Impairment (MCI); Depression,2013-05-31 00:00:00+00:00,10725,Mild Cognitive Impairment (MCI),,,,False,0,0,0,0,False,False,False
Citalopram,NCT01902004,Brain Aging and Treatment Response in Geriatric Depression,COMPLETED,PHASE4,Mild Cognitive Impairment (MCI); Depression,2013-05-31 00:00:00+00:00,10725,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT00157547,Quantitative EEG (QEEG) as a Predictor of Treatment Outcome in Depression,COMPLETED,PHASE4,Major Depressive Disorder,2005-09-08 00:00:00+00:00,10726,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT01725048,Pilot Study to Evaluate Individualized Choice of Antidepressants in Patients With Cancer,COMPLETED,EARLY_PHASE1,Major Depressive Disorder; Neoplasms,2012-11-07 00:00:00+00:00,10727,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT01725048,Pilot Study to Evaluate Individualized Choice of Antidepressants in Patients With Cancer,COMPLETED,EARLY_PHASE1,Major Depressive Disorder; Neoplasms,2012-11-07 00:00:00+00:00,10727,Neoplasms,Neoplasms,@DISEASE_Neoplasms,,False,0,0,10,0,False,True,False
Citalopram,NCT00894543,MsFLASH-01: Escitalopram for Menopausal Symptoms in Midlife Women,COMPLETED,,Hot Flashes; Menopause; Vasomotor Symptoms,2009-05-05 00:00:00+00:00,10728,Hot Flashes,Hot Flashes,@DISEASE_Hot_Flashes,,False,0,0,1,0,False,True,False
Citalopram,NCT00894543,MsFLASH-01: Escitalopram for Menopausal Symptoms in Midlife Women,COMPLETED,,Hot Flashes; Menopause; Vasomotor Symptoms,2009-05-05 00:00:00+00:00,10728,Menopause,,,,False,0,0,0,0,False,False,False
Citalopram,NCT00894543,MsFLASH-01: Escitalopram for Menopausal Symptoms in Midlife Women,COMPLETED,,Hot Flashes; Menopause; Vasomotor Symptoms,2009-05-05 00:00:00+00:00,10728,Vasomotor Symptoms,,,,False,0,0,0,0,False,False,False
Citalopram,NCT07077291,MBCT and Escitalopram for Treatment-Resistant Depression in Older Adults,COMPLETED,,Treatment-resistant Depression (TRD),2025-07-11 00:00:00+00:00,10729,Treatment-resistant Depression (TRD),,,,False,0,0,0,0,False,False,False
Citalopram,NCT04355455,Effects of Serotonin Agonist Citalopram on Multimodal Esophageal Stimulation in Healthy Volunteers,COMPLETED,,Gastroesophageal Reflux,2020-04-15 00:00:00+00:00,10730,Gastroesophageal Reflux,Gastroesophageal Reflux,@DISEASE_Gastroesophageal_Reflux,,False,0,0,3,0,False,True,False
Citalopram,NCT00940238,"Study Comparing Citalopram Hydrobromide Tablets 40 mg (Torrent Pharmaceuticals Ltd) and RLD Tablets 40 mg (Manufactured By Forest Pharmaceuticals Inc, Missouri) in 24+2 Normal Healthy Male Subjects Under Fasting Condition",COMPLETED,PHASE1,Healthy,2009-07-13 00:00:00+00:00,10731,Healthy,,,blocked_non_disease,False,0,0,0,0,False,False,False
Citalopram,NCT00636649,Escitalopram Treatment of Night Eating Syndrome,COMPLETED,,Night Eating Syndrome,2008-02-03 00:00:00+00:00,10732,Night Eating Syndrome,Night Eating Syndrome,@DISEASE_Night_Eating_Syndrome,,False,0,0,1,0,False,True,False
Citalopram,NCT00693732,Validation of Surrogate Measures in Irritable Bowel Syndrome (IBS),COMPLETED,PHASE4,Irritable Bowel Syndrome,2008-06-05 00:00:00+00:00,10733,Irritable Bowel Syndrome,Irritable Bowel Syndrome,@DISEASE_Irritable_Bowel_Syndrome,,False,0,0,1,0,False,True,False
Citalopram,NCT00406640,Study Evaluating Desvenlafaxine Succinate Sustained Release (DVS SR) vs. Escitalopram in Postmenopausal Women,COMPLETED,PHASE3,"Depression; Depressive Disorder; Depressive Disorder, Major",2006-11-29 00:00:00+00:00,10734,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT00406640,Study Evaluating Desvenlafaxine Succinate Sustained Release (DVS SR) vs. Escitalopram in Postmenopausal Women,COMPLETED,PHASE3,"Depression; Depressive Disorder; Depressive Disorder, Major",2006-11-29 00:00:00+00:00,10734,Depressive Disorder,Depressive Disorder,@DISEASE_Depressive_Disorder,,False,0,0,9,0,False,True,False
Citalopram,NCT00406640,Study Evaluating Desvenlafaxine Succinate Sustained Release (DVS SR) vs. Escitalopram in Postmenopausal Women,COMPLETED,PHASE3,"Depression; Depressive Disorder; Depressive Disorder, Major",2006-11-29 00:00:00+00:00,10734,"Depressive Disorder, Major",Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT01638689,A PET Study to Determine Alterations in Serotonin Levels in Human Brain After a Single Dose of Escitalopram,COMPLETED,PHASE1,Healthy,2012-07-03 00:00:00+00:00,10735,Healthy,,,blocked_non_disease,False,0,0,0,0,False,False,False
Citalopram,NCT01997580,Electrophysiologic Parameters and Biomarkers Predicting Treatment Response in Patients With Major Depressive Disorder,UNKNOWN,PHASE4,Major Depressive Disorder,2013-11-19 00:00:00+00:00,10736,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT01111552,"Study to Evaluate the Efficacy, Safety and Tolerability of an Oral Aripiprazole/Escitalopram Combination Therapy in Participants With Major Depressive Disorder (MDD)",TERMINATED,PHASE3,Major Depressive Disorder (MDD),2010-04-22 00:00:00+00:00,10737,Major Depressive Disorder (MDD),,,,False,0,0,0,0,False,False,False
Citalopram,NCT00375843,Brain Activity Changes and Treatment Response in Depressed People Who Are Receiving Antidepressant Medication,COMPLETED,PHASE4,Depression,2006-09-12 00:00:00+00:00,10738,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT00296790,Ambien CR vs. Placebo For Treatment Of Insomnia Associated With Anxiety When Used Concomitantly With Escitalopram (Lexapro),COMPLETED,PHASE4,Insomnia,2006-02-23 00:00:00+00:00,10739,Insomnia,,,,False,0,0,2,0,False,False,False
Citalopram,NCT02493868,A Study of Intranasal Esketamine Plus an Oral Antidepressant for Relapse Prevention in Adult Participants With Treatment-resistant Depression,COMPLETED,PHASE3,"Depressive Disorder, Treatment-Resistant",2015-05-13 00:00:00+00:00,10740,"Depressive Disorder, Treatment-Resistant",Depressive Disorder Treatment-Resistant,@DISEASE_Depressive_Disorder_Treatment_Resistant,,False,0,0,1,0,False,True,False
Citalopram,NCT00613470,Pharmacodynamics and Pharmacokinetics of Citalopram and Escitalopram,COMPLETED,PHASE1,Depression,2008-01-30 00:00:00+00:00,10741,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT01430520,Analgesic Effect of Escitalopram in Total Knee Arthroplasty (TKA),COMPLETED,PHASE4,Postoperative Pain,2011-09-07 00:00:00+00:00,10742,Postoperative Pain,Pain Postoperative,@DISEASE_Pain_Postoperative,,False,0,0,1,0,False,True,False
Citalopram,NCT00130455,Treatment of Depression in the Elderly,TERMINATED,PHASE4,Depression,2005-08-12 00:00:00+00:00,10743,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT01436643,Combination of Antidepressants and Fingolimod Relapsing-remitting Multiple Sclerosis (RRMS) Patients With Depression,TERMINATED,PHASE4,Depression; Relapsing-remitting Multiple Sclerosis,2011-09-16 00:00:00+00:00,10744,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT01436643,Combination of Antidepressants and Fingolimod Relapsing-remitting Multiple Sclerosis (RRMS) Patients With Depression,TERMINATED,PHASE4,Depression; Relapsing-remitting Multiple Sclerosis,2011-09-16 00:00:00+00:00,10744,Relapsing-remitting Multiple Sclerosis,Multiple Sclerosis Relapsing-Remitting,@DISEASE_Multiple_Sclerosis_Relapsing_Remitting,,False,0,0,1,0,False,True,False
Citalopram,NCT01111539,"Study to Evaluate the Efficacy, Safety and Tolerability of an Oral Aripiprazole/Escitalopram Combination Therapy in Participants With Major Depressive Disorder (MDD)",TERMINATED,PHASE3,Major Depressive Disorder (MDD),2010-04-22 00:00:00+00:00,10745,Major Depressive Disorder (MDD),,,,False,0,0,0,0,False,False,False
Citalopram,NCT02623205,Advancing Personalized Antidepressant Treatment Using PET/MRI,COMPLETED,PHASE4,Depression,2015-12-01 00:00:00+00:00,10746,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT05973786,The Effect of a Six Week Intensified Pharmacological Treatment for Bipolar Depression Compared to Treatment as Usual in Subjects Who Had a First-time Treatment Failure on Their First-line Treatment.,RECRUITING,PHASE3,Bipolar Depression,2023-07-25 00:00:00+00:00,10747,Bipolar Depression,,,,False,0,0,1,0,False,False,False
Citalopram,NCT00810069,Early Versus Delayed Switch in Medication in Patients With Major Depressive Disorder,COMPLETED,PHASE4,Major Depressive Disorder,2008-12-16 00:00:00+00:00,10748,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT02246244,"Randomized, Double Blind, Efficacy Study of Escitalopram in ENT Cancer Patients Suffering From Emotional Distress",COMPLETED,PHASE3,ENT Cancer,2014-09-17 00:00:00+00:00,10749,ENT Cancer,,,,False,0,0,0,0,False,False,False
Citalopram,NCT05017311,Optimized Predictive Treatment In Medications for Unipolar Major Depression (OPTIMUM-D),RECRUITING,PHASE4,Major Depressive Disorder,2021-08-16 00:00:00+00:00,10750,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT01424111,Exploring Biomarkers for Depression,COMPLETED,,Major Depressive Disorder,2011-08-19 00:00:00+00:00,10751,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT00217828,Effects of Citalopram on Hostility and CHD Risk,COMPLETED,,Cardiovascular Diseases; Heart Diseases,2005-09-19 00:00:00+00:00,10752,Cardiovascular Diseases,Cardiovascular Diseases,@DISEASE_Cardiovascular_Diseases,,False,0,0,0,0,False,True,False
Citalopram,NCT00217828,Effects of Citalopram on Hostility and CHD Risk,COMPLETED,,Cardiovascular Diseases; Heart Diseases,2005-09-19 00:00:00+00:00,10752,Heart Diseases,Heart Diseases,@DISEASE_Heart_Diseases,,False,0,0,9,0,False,True,False
Citalopram,NCT00584571,SAT vs Escitalopram for Rectal Hypersensitivity,COMPLETED,PHASE2,Rectal Hypersensitivity; Irritable Bowel Syndrome-Constipation,2007-12-21 00:00:00+00:00,10753,Rectal Hypersensitivity,,,,False,0,0,0,0,False,False,False
Citalopram,NCT00584571,SAT vs Escitalopram for Rectal Hypersensitivity,COMPLETED,PHASE2,Rectal Hypersensitivity; Irritable Bowel Syndrome-Constipation,2007-12-21 00:00:00+00:00,10753,Irritable Bowel Syndrome-Constipation,,,,False,0,0,0,0,False,False,False
Citalopram,NCT02178696,Predictors of Antidepressant Response,COMPLETED,PHASE4,Depression,2014-06-12 00:00:00+00:00,10754,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT01469377,Safety and Efficacy of Cariprazine as an Adjunctive to Antidepressant Therapy in Major Depressive Disorder,COMPLETED,PHASE2,Major Depressive Disorder,2011-11-08 00:00:00+00:00,10755,Major Depressive Disorder,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,,False,0,0,5,0,False,True,False
Citalopram,NCT01944657,Supplemental Transcranial Magnetic Stimulation (TMS) vs. Standard Medication Monotherapy for Treating Major Depression: An Exploratory Field Study,WITHDRAWN,,1. Major Depressive Disorder,2013-09-06 00:00:00+00:00,10756,1. Major Depressive Disorder,Major Depressive Disorder 1,@DISEASE_Major_Depressive_Disorder_1,,False,0,0,2,0,False,True,False
Citalopram,NCT02422186,"A Study to Evaluate the Efficacy, Safety, and Tolerability of Intranasal Esketamine Plus an Oral Antidepressant in Elderly Participants With Treatment-resistant Depression",COMPLETED,PHASE3,"Depressive Disorder, Treatment-Resistant",2015-04-16 00:00:00+00:00,10757,"Depressive Disorder, Treatment-Resistant",Depressive Disorder Treatment-Resistant,@DISEASE_Depressive_Disorder_Treatment_Resistant,,False,0,0,1,0,False,True,False
Citalopram,NCT04221256,Dose-finding Study of Selective Serotonin Reuptake Inhibitors to Enhance Neuroplasticity,WITHDRAWN,PHASE1; PHASE2,"Stroke, Ischemic",2020-01-06 00:00:00+00:00,10758,"Stroke, Ischemic",Ischemic Stroke,@DISEASE_Ischemic_Stroke,,False,0,0,1,0,False,True,False
Citalopram,NCT00051272,Effects Of Antidepressants On Sexual Functioning In Adults,COMPLETED,PHASE3,Major Depressive Disorder (MDD),2003-01-07 00:00:00+00:00,10759,Major Depressive Disorder (MDD),,,,False,0,0,0,0,False,False,False
Citalopram,NCT00423969,Galantamine Augmentation of Escitalopram for Treatment of Depression,TERMINATED,PHASE4,Depression,2005-09-14 00:00:00+00:00,10760,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT00926653,Assessing Anterior Cingulate Brain Activity in People With Late-Life Depression,COMPLETED,,Depression,2009-06-22 00:00:00+00:00,10761,Depression,,,,False,0,0,10,0,False,False,False
Citalopram,NCT00243477,MOTIV Study- Effect of Antidepressive Treatment by Escitalopram in Patients Undergoing Coronary Artery Bypass Grafting,COMPLETED,PHASE4,Coronary Artery Disease,2005-10-20 00:00:00+00:00,10762,Coronary Artery Disease,Coronary Artery Disease,@DISEASE_Coronary_Artery_Disease,,False,0,0,0,0,False,True,False
Citalopram,NCT07113145,"Comparative Evaluation of Safety and Efficacy of Dapoxetine, Silodosin, and Citalopram in the Management of Premature Ejaculation",COMPLETED,PHASE4,Premature (Early) Ejaculation,2025-07-31 00:00:00+00:00,10763,Premature (Early) Ejaculation,,,,False,0,0,0,0,False,False,False
